new_datetime,air_conc_mole,aerosol_conc_mole,fw_conc_mole,fwSusSed_conc_mole,sw_conc_mole,swSusSed_conc_mole,urban_conc_mole,urban_air_conc_mole,urban_water_conc_mole,urban_solid_conc_mole,natural_conc_mole,natural_air_conc_mole,natural_water_conc_mole,natural_solid_conc_mole,agricultural_conc_mole,agricultural_air_conc_mole,agricultural_water_conc_mole,agricultural_solid_conc_mole,fw_sed_conc_mole,fw_sed_water_conc_mole,fw_sed_solid_conc_mole,sw_sed_conc_mole,sw_sed_water_conc_mole,sw_sed_solid_conc_mole,deep_urban_conc_mole,deep_natural_conc_mole,deep_agricultural_conc_mole 
2014-04-23 00:00:00,1.7946758653180307e-12,0.00044276394033362725,1.8894139098795413e-08,4.2972487800775374e-05,2.5318309573645997e-08,5.8029557829533416e-05,3.5309139998221046e-08,9.299671020632117e-14,1.1980297023222957e-11,6.961319309502025e-08,3.778401030651437e-08,6.536027110054558e-14,8.420033994381956e-12,9.311681914251028e-08,3.467411090427923e-08,3.9989511458295604e-14,5.151647020857676e-12,5.697185833778421e-08,1.1134736970413454e-06,5.853988459454604e-10,5.486357984200856e-06,3.0447145799372885e-07,1.0006172579895563e-10,1.5004455907004995e-06,3.8897068257217394e-13,2.733777270903232e-13,1.6726126691096352e-13
2014-04-24 00:00:00,1.6317767323377549e-12,0.00040024696528174005,1.919899461701488e-08,4.3413316634812797e-05,2.561548950835815e-08,5.837115749877467e-05,5.2252237084019597e-08,1.3682530490731439e-13,1.7626513770712415e-11,1.0242132597665236e-07,5.5914674348355683e-08,9.616403636554678e-14,1.2388327673691788e-11,1.370020202102505e-07,5.131248916680699e-08,5.883624362879805e-14,7.57957644781071e-12,8.382223275328072e-08,1.1314395116868475e-06,5.914040996301294e-10,5.542639221733572e-06,3.08045267206587e-07,1.0065075410995951e-10,1.5092781880296648e-06,5.722894081400137e-13,4.0221843096401925e-13,2.460901444094388e-13
2014-04-25 00:00:00,5.738910718465555e-14,1.4206215751403873e-05,2.0637059990567343e-08,4.709490570898262e-05,2.6803369730687347e-08,6.164057327544568e-05,2.0187091343153983e-07,5.334784862490619e-13,6.87253420748286e-11,3.99338221673682e-07,2.1602034697155088e-07,3.74941203943549e-13,4.83017837891561e-11,5.341674948529258e-07,1.9824029815016814e-07,2.2940106151368983e-13,2.955258146529401e-11,3.268208163214278e-07,1.216187906927501e-06,6.415570720448552e-10,6.0126728792043836e-06,3.223304082489793e-07,1.0628828431360236e-10,1.59381408093933e-06,2.2313422751567727e-12,1.5682397334141598e-12,9.594993982238315e-13
2014-04-26 00:00:00,3.7222890805587396e-14,9.248757197219302e-06,2.0639781371861765e-08,4.727761286332328e-05,2.669082679062364e-08,6.161176372191099e-05,2.0324380868340154e-07,5.391192375042786e-13,6.945201160240313e-11,4.035606366973877e-07,2.1748947050015335e-07,3.789056563465828e-13,4.8812504192247814e-11,5.398155313619009e-07,1.9958850210601096e-07,2.318266407245396e-13,2.9865056598391346e-11,3.30276466319346e-07,1.2163482839880862e-06,6.440460263216672e-10,6.035999358686666e-06,3.2097699589147466e-07,1.0623860732563273e-10,1.5930691645693283e-06,2.2549354416364656e-12,1.5848215646833707e-12,9.696446947529662e-13
2014-04-27 00:00:00,1.7243384590162057e-13,4.2496637949674425e-05,2.073505340850266e-08,4.7110138822821803e-05,2.6752214398613333e-08,6.125197955564883e-05,1.9215328523225767e-07,5.055616197671145e-13,6.5128953001824e-11,3.784408994705187e-07,2.0562159571181883e-07,3.553205748106508e-13,4.5774157120716764e-11,5.062145726317218e-07,1.8869743990084695e-07,2.1739653092779324e-13,2.8006098350737222e-11,3.0971832141686885e-07,1.2219628772917825e-06,6.417645873114359e-10,6.014617712282777e-06,3.217152274251795e-07,1.0561822306047796e-10,1.583766378436479e-06,2.1145763961631175e-12,1.486173932490804e-12,9.092889074914685e-13
2014-04-28 00:00:00,1.5578221125048935e-12,0.0003820800628411623,1.9286360167533307e-08,4.360777745005176e-05,2.5679964397921392e-08,5.851392948589636e-05,5.94176611530196e-08,1.5557732126297068e-13,2.004224143706407e-11,1.1645824978386194e-07,6.358233368209425e-08,1.0934339367795465e-13,1.4086157788623099e-11,1.5577825553807128e-07,5.8349044258695816e-08,6.689979739599025e-14,8.618363400374597e-12,9.531013611020662e-08,1.1365881581544714e-06,5.940531698294223e-10,5.567466307641345e-06,3.0882062559187753e-07,1.0089693919151937e-10,1.512969782564671e-06,6.507221245800027e-13,4.573427853449063e-13,2.7981699351865605e-13
2014-04-29 00:00:00,2.0059615722794726e-12,0.00048325088043907945,1.916865540660143e-08,4.257149114666513e-05,2.5778382513281035e-08,5.769445069973284e-05,1.996109090297802e-08,5.133677015876187e-14,6.6134571142398455e-12,3.842841844628662e-08,2.1360193548905212e-08,3.608068723677285e-14,4.648092915755282e-12,5.140307363162103e-08,1.96020939557047e-08,2.207532238442727e-14,2.843852416521984e-12,3.145005012021996e-08,1.1296515544474233e-06,5.799362118147018e-10,5.4351621771273865e-06,3.1000417645215027e-07,9.948389272578484e-11,1.4917808682016888e-06,2.147226335792158e-13,1.5091210765439237e-13,9.233287066629822e-14
2014-04-30 00:00:00,2.027127356712914e-12,0.00048329521729830805,1.9374605928088458e-08,4.258351511588077e-05,2.6044884615288272e-08,5.7687568598141666e-05,2.0171709168525685e-08,5.134148015773739e-14,6.614063879646714e-12,3.843194414163038e-08,2.1585574362954894e-08,3.6083997534623615e-14,4.648519364727503e-12,5.140778971374686e-08,1.9808924286277308e-08,2.2077347730889332e-14,2.8441133316891616e-12,3.1452935570617165e-08,1.1417886773599125e-06,5.801000100508001e-10,5.436697294196098e-06,3.132090619647676e-07,9.94720257568109e-11,1.4916029206285305e-06,2.1474233375476336e-13,1.5092595340024355e-13,9.234134193795972e-14
2014-05-01 00:00:00,2.03041867023869e-12,0.00048331300065232734,1.9407547953560528e-08,4.258834018946908e-05,2.6084963270706376e-08,5.76848068811869e-05,2.020446064760989e-08,5.1343369321306263e-14,6.614307251058782e-12,3.84333582852922e-08,2.162062144207757e-08,3.608532528312935e-14,4.6486904118692315e-12,5.1409681317245354e-08,1.9841086735379777e-08,2.2078160090036402e-14,2.8442179838198644e-12,3.1454092914344526e-08,1.1437300242875827e-06,5.801657403041496e-10,5.4373133181304895e-06,3.136910375332424e-07,9.946726366357776e-11,1.4915315120880815e-06,2.1475023542398631e-13,1.5093150687887108e-13,9.23447397344112e-14
2014-05-02 00:00:00,2.0031145426192553e-12,0.00048332072471257866,1.9147205516801223e-08,4.259044720837002e-05,2.5733235499054652e-08,5.768360082898688e-05,1.993276044110058e-08,5.134418986467586e-14,6.614412957521585e-12,3.843397250749322e-08,2.132987736268205e-08,3.608590198027236e-14,4.6487647048528255e-12,5.14105029203792e-08,1.957427301253934e-08,2.2078512931856373e-14,2.844263438651504e-12,3.1454595597509435e-08,1.1283874646695255e-06,5.801944434697356e-10,5.4375823241983625e-06,3.0946125010844685e-07,9.946518403951968e-11,1.4915003277094058e-06,2.1475366745199973e-13,1.509339189887283e-13,9.234621554063339e-14
2014-05-03 00:00:00,1.89197386960924e-12,0.0004617710355586561,1.9030400548489833e-08,4.281901288434922e-05,2.5514903053374904e-08,5.785405595482488e-05,2.8239029358805937e-08,7.357928168892909e-14,9.478847664966574e-12,5.5078171395961384e-08,3.02183450628603e-08,5.171324649982005e-14,6.661956661998972e-12,7.367431224678016e-08,2.7731155045570844e-08,3.1639823835323057e-14,4.0759988871504675e-12,4.5076308653041536e-08,1.121503887745569e-06,5.833081120001981e-10,5.466763625665856e-06,3.06835640453502e-07,9.975910380559363e-11,1.4959077133856379e-06,3.0775479431709665e-13,2.1629729422074597e-13,1.3233762620618404e-13
2014-05-04 00:00:00,1.97602965076963e-12,0.00048334322227747275,1.8890142832348392e-08,4.259656561747596e-05,2.5382563715512414e-08,5.768009876965716e-05,1.966324182430408e-08,5.1346579828905316e-14,6.6147208445563e-12,3.843576152821262e-08,2.1041467783877548e-08,3.608758170323904e-14,4.6489810950887045e-12,5.1412895971342174e-08,1.9309601643878415e-08,2.2079540640274523e-14,2.844395833142399e-12,3.145605974288846e-08,1.1132381881593659e-06,5.802777923706939e-10,5.438363470098143e-06,3.0524416172417723e-07,9.945914535658831e-11,1.4914097764511131e-06,2.1476366378429542e-13,1.509409446457371e-13,9.23505140630649e-14
2014-05-05 00:00:00,1.972343664190579e-12,0.0004833332638361715,1.8854105806931997e-08,4.2593880006430224e-05,2.5336413503228533e-08,5.76816358366559e-05,1.9626562999451037e-08,5.1345521922478445e-14,6.614584559808286e-12,3.8434969626604415e-08,2.1002218085460974e-08,3.608683818176706e-14,4.64888531096841e-12,5.141183669858719e-08,1.9273582481676843e-08,2.207908572997622e-14,2.8443372293436142e-12,3.145541164582185e-08,1.1111144459919692e-06,5.802412072510677e-10,5.438020594357006e-06,3.0468917117949176e-07,9.946179575721718e-11,1.491449519738623e-06,2.1475923895481483e-13,1.50937834771702e-13,9.234861134232537e-14
2014-05-06 00:00:00,1.971055842232264e-12,0.00048333734777189025,1.8842117225010337e-08,4.2594967863839136e-05,2.5319383139348986e-08,5.7681013293732975e-05,1.9613748032538395e-08,5.134595576766697e-14,6.614640449895247e-12,3.843529438377932e-08,2.0988504898395845e-08,3.608714309835042e-14,4.648924591833591e-12,5.1412271104104e-08,1.926099798984313e-08,2.2079272287727572e-14,2.8443612626375686e-12,3.145567742905836e-08,1.1104079321590397e-06,5.80256026743825e-10,5.4381594826431285e-06,3.044843684178585e-07,9.946072229187329e-11,1.4914334229110982e-06,2.1476105356802738e-13,1.509391101244671e-13,9.234939164407684e-14
2014-05-07 00:00:00,1.9669886161009615e-12,0.000483353750664266,1.8804564833753385e-08,4.259942150698117e-05,2.5265163137343726e-08,5.767846415436689e-05,1.9573275537126817e-08,5.1347698281855617e-14,6.614864929207481e-12,3.843659875225016e-08,2.0945195625390656e-08,3.608836777822903e-14,4.6490823611640496e-12,5.141401586881877e-08,1.9221253385626068e-08,2.2080021586180793e-14,2.8444577909772134e-12,3.145674493210536e-08,1.1081948861077226e-06,5.80316697132928e-10,5.4387280855298016e-06,3.038323326642492e-07,9.945632675115551e-11,1.4913675108989272e-06,2.147683418573728e-13,1.5094423250531255e-13,9.235252568107067e-14
2014-05-08 00:00:00,4.1487705945258167e-13,0.00010199507118801737,2.0543297407432198e-08,4.655936891396424e-05,2.6593911941579345e-08,6.073937584724654e-05,1.6936072793321592e-07,4.4449481588265213e-13,5.726202472907488e-11,3.327290113717517e-07,1.812314740622347e-07,3.1240139145161415e-13,4.024509524858533e-11,4.4506889855029515e-07,1.663148030079934e-07,1.9113719714876657e-13,2.4623240853878074e-11,2.723074356734034e-07,1.2106622690806673e-06,6.342616456497504e-10,5.944300143029461e-06,3.19811522924019e-07,1.0473432847930002e-10,1.5705122024127996e-06,1.859156647047886e-12,1.3066589366423807e-12,7.994558718791584e-13
2014-05-09 00:00:00,4.594158828370736e-13,0.00011262986691587036,2.0549370067462276e-08,4.644331876624925e-05,2.6632056766072414e-08,6.065695539760686e-05,1.6563644060520085e-07,4.3350856172308835e-13,5.58467210294904e-11,3.2450519108279806e-07,1.7724614587827922e-07,3.0467999411771396e-13,3.925038658320118e-11,4.340684552081585e-07,1.626574963769766e-07,1.8641299845805037e-13,2.401464616933563e-11,2.6557701140083593e-07,1.2110201444609229e-06,6.326807359556433e-10,5.92948385737629e-06,3.2027024274078005e-07,1.0459220896744199e-10,1.5683810919085862e-06,1.8132052282302077e-12,1.274363200753285e-12,7.796963041992088e-13
2014-05-10 00:00:00,1.96680858312284e-12,0.0004833494723629421,1.880249987819743e-08,4.259826548711957e-05,2.5263364096307652e-08,5.767912579649367e-05,1.9571484049846366e-08,5.134724378879492e-14,6.614806379159313e-12,3.843625853899827e-08,2.0943278570093573e-08,3.6088048349836384e-14,4.6490412108156874e-12,5.1413560788762254e-08,1.9219494117950645e-08,2.2079826149638816e-14,2.8444326138734548e-12,3.145646649952198e-08,1.1080731936778585e-06,5.803009490874339e-10,5.4385804948474316e-06,3.0381069786095987e-07,9.945746763617245e-11,1.4913846186979333e-06,2.147664408817959e-13,1.5094289645505487e-13,9.235170824264468e-14
2014-05-11 00:00:00,1.985523690612955e-12,0.00048335967565204727,1.8982241020261367e-08,4.260101964938119e-05,2.5502521532099056e-08,5.767754948128546e-05,1.9757715913423233e-08,5.134832770592546e-14,6.614946014735062e-12,3.843706991106014e-08,2.1142563702870655e-08,3.608881015224151e-14,4.649139349976376e-12,5.141464610581474e-08,1.9402376631993756e-08,2.208029224479869e-14,2.8444926585615302e-12,3.145713053132562e-08,1.1186657394889105e-06,5.803384680557792e-10,5.438932122618763e-06,3.0668674347346965e-07,9.94547495589367e-11,1.4913438605861676e-06,2.1477097450438506e-13,1.5094608279144066e-13,9.235365774550419e-14
2014-05-12 00:00:00,2.0065009039517492e-12,0.0004833839645614832,1.9184781450958415e-08,4.2607583440467245e-05,2.5768984148806754e-08,5.767379272419567e-05,1.996645772988336e-08,5.135090796850041e-14,6.6152784169456054e-12,3.8439001380640805e-08,2.1365936544716337e-08,3.6090623621352775e-14,4.649372970053335e-12,5.141722970090102e-08,1.9607364261108026e-08,2.208140178340041e-14,2.8446355948221553e-12,3.1458711257714414e-08,1.130601898156387e-06,5.804278842363044e-10,5.439770131062643e-06,3.0989115414606324e-07,9.944827169469182e-11,1.4912467237162426e-06,2.147817667839482e-13,1.5095366785887455e-13,9.235829853318685e-14
2014-05-13 00:00:00,2.029302318867136e-12,0.000483382980722871,1.9402708482046703e-08,4.2607311351671245e-05,2.6061940390660346e-08,5.767394848751083e-05,2.019335196461456e-08,5.1350803453229466e-14,6.6152649527705105e-12,3.843892314516643e-08,2.1608734134915504e-08,3.6090550165566805e-14,4.649363507115001e-12,5.1417125050644503e-08,1.9830177840226855e-08,2.208135684079313e-14,2.8446298050927875e-12,3.145864722932893e-08,1.1434448234530781e-06,5.804241776678619e-10,5.439735393103201e-06,3.1341417031845314e-07,9.944854028102462e-11,1.4912507512220202e-06,2.1478132963540608e-13,1.5095336062061682e-13,9.23581105549606e-14
2014-05-14 00:00:00,2.0397643691020575e-12,0.0004833924935262914,1.9503538466731365e-08,4.260989651950324e-05,2.619511488897722e-08,5.76724687979115e-05,2.029745861284586e-08,5.135181401859527e-14,6.6153951388084554e-12,3.843967960936597e-08,2.1720137773461948e-08,3.609126041462965e-14,4.64945500491868e-12,5.141813692119549e-08,1.9932412147457972e-08,2.2081791393963723e-14,2.844685786385508e-12,3.1459266324205873e-08,1.149386959013338e-06,5.804593944854787e-10,5.4400654451179075e-06,3.150156924719039e-07,9.944598881758953e-11,1.4912124915175186e-06,2.147855564548201e-13,1.5095633132852877e-13,9.235992812939969e-14
2014-05-15 00:00:00,2.0264098081380423e-12,0.00048340000242025387,1.9376473833824993e-08,4.2611937660828264e-05,2.6022681194788595e-08,5.767130049333075e-05,2.0164568925896794e-08,5.13526117043918e-14,6.615497900645434e-12,3.844027672140638e-08,2.1577933650065975e-08,3.609182104693375e-14,4.6495272283501226e-12,5.1418935637234865e-08,1.9801912459741448e-08,2.2082134406799662e-14,2.8447299749987198e-12,3.145975500431184e-08,1.1418987572050595e-06,5.804872002243882e-10,5.4403260405029655e-06,3.129420493590358e-07,9.944397428263561e-11,1.4911822831629772e-06,2.1478889287809848e-13,1.5095867624513382e-13,9.236136282463376e-14
2014-05-16 00:00:00,1.9987240694467433e-12,0.00048340570852860656,1.911221986402043e-08,4.2613502611483717e-05,2.5666445745941417e-08,5.767040467344146e-05,1.98890713518804e-08,5.135321787643383e-14,6.615575990731573e-12,3.8440730474784506e-08,2.1283126040008632e-08,3.60922470788752e-14,4.649582111895881e-12,5.1419542592172075e-08,1.9531369664425965e-08,2.2082395066814045e-14,2.844763554513387e-12,3.1460126358821367e-08,1.1263256822331019e-06,5.805085189879633e-10,5.4405258399551915e-06,3.0865805377141375e-07,9.944242959941763e-11,1.4911591203291874e-06,2.1479142827050591e-13,1.509604581784381e-13,9.236245306861669e-14
2014-05-17 00:00:00,1.984191082014287e-12,0.00048340015320674204,1.897280388482222e-08,4.261200559183313e-05,2.5480492987399798e-08,5.767126146256691e-05,1.9744455279847934e-08,5.1352627722761534e-14,6.615499964211197e-12,3.844028871204415e-08,2.1128373611701488e-08,3.609183230502004e-14,4.649528678672585e-12,5.141895167629297e-08,1.9389354488739238e-08,2.2082141294858165e-14,2.844730862352548e-12,3.145976481752233e-08,1.1181095880796319e-06,5.80488125624194e-10,5.440334713349945e-06,3.064218338789902e-07,9.944390698097532e-11,1.491181273961121e-06,2.1478895987698695e-13,1.509587233335255e-13,9.2361391634823e-14
2014-05-18 00:00:00,1.9803260660906077e-12,0.00048339648430773604,1.893555194624819e-08,4.2611018968811855e-05,2.543130141802655e-08,5.7671826125016036e-05,1.9705994954754894e-08,5.1352237967806856e-14,6.615449754046632e-12,3.843999695885353e-08,2.108721754503488e-08,3.6091558376088097e-14,4.649493389790207e-12,5.1418561417954314e-08,1.9351585866287432e-08,2.2081973696346432e-14,2.8447092714817875e-12,3.145952604494623e-08,1.1159142483740703e-06,5.804746852113249e-10,5.440208749800538e-06,3.0583026875871594e-07,9.944488064166245e-11,1.491195874197857e-06,2.1478732967652273e-13,1.5095757759025571e-13,9.2360690632338e-14
2014-05-19 00:00:00,1.977721387684431e-12,0.00048341103367269885,1.8911828728675424e-08,4.2614965593877414e-05,2.539609302719044e-08,5.766956720918972e-05,1.968007610209231e-08,5.135378357783115e-14,6.615648867188721e-12,3.844115393364147e-08,2.1059482001314878e-08,3.6092644667097515e-14,4.649633331180796e-12,5.142010902419518e-08,1.9326133159940592e-08,2.20826383240482e-14,2.844794892115672e-12,3.1460472920111525e-08,1.1145161863275099e-06,5.805284486743451e-10,5.440712620975963e-06,3.0540686173541923e-07,9.944098554019229e-11,1.4911374663722913e-06,2.1479379438924452e-13,1.5096212114223395e-13,9.236347052323628e-14
2014-05-20 00:00:00,1.2550360509327802e-12,0.00030673019528299996,1.9728477953695045e-08,4.44499296795972e-05,2.60235681876822e-08,5.9087485446032255e-05,8.949274937578256e-08,2.334975913513045e-13,3.0080316737974466e-11,1.7478589165034397e-07,9.57654297143244e-08,1.6410758873283588e-13,2.1141152761451707e-11,2.3379916274278396e-07,8.788323695057688e-08,1.0040628947100898e-13,1.2934835739819839e-11,1.43045831053238e-07,1.162643143952508e-06,6.055255087261569e-10,5.674985067781543e-06,3.129527161067014e-07,1.0188593516805358e-10,1.5277999750319973e-06,9.76633660323846e-13,6.864010636834969e-13,4.199621993448e-13
2014-05-21 00:00:00,1.986284710849188e-12,0.0004834087249868119,1.8993517541726254e-08,4.261431919659025e-05,2.5506340903473472e-08,5.766993729663994e-05,1.9765288737511373e-08,5.135353832121281e-14,6.61561727201586e-12,3.8440970345466236e-08,2.1150667317498774e-08,3.6092472294988575e-14,4.64961112535159e-12,5.141986345081822e-08,1.940981326008223e-08,2.2082532861260023e-14,2.844781305876713e-12,3.146032267043833e-08,1.1193302900132618e-06,5.805196430350792e-10,5.4406300945247625e-06,3.067326742480977e-07,9.944162369065132e-11,1.4911470355660546e-06,2.1479276857194374e-13,1.509614001737531e-13,9.236302941158174e-14
2014-05-22 00:00:00,1.9861012850745866e-12,0.00048341011352051404,1.8991875817636496e-08,4.261469348182627e-05,2.5503817499385627e-08,5.766972308139019e-05,1.976346348890673e-08,5.135368582810501e-14,6.6156362745846335e-12,3.844108076255246e-08,2.1148714134495923e-08,3.6092575966295234e-14,4.649624480803023e-12,5.1420011148221396e-08,1.94080208382745e-08,2.208259629069256e-14,2.844789477170516e-12,3.146041303644965e-08,1.1192335395562984e-06,5.805247417891063e-10,5.440677880047504e-06,3.0670232844165673e-07,9.944125431427856e-11,1.4911414966934699e-06,2.147933855384621e-13,1.50961833792306e-13,9.236329471332848e-14
2014-05-23 00:00:00,1.821893805065862e-12,0.0004429922865152588,1.9201039086541502e-08,4.304027169746663e-05,2.5671990737645683e-08,5.799105194518865e-05,3.584463616418135e-08,9.304467130194224e-14,1.1986475609216212e-11,6.96490946339361e-08,3.835704019777661e-08,6.539397928447081e-14,8.424376449664964e-12,9.316484218178685e-08,3.519997625948925e-08,4.001013520701358e-14,5.154303874361693e-12,5.700124037441099e-08,1.131559996829377e-06,5.86322241748857e-10,5.495012049670288e-06,3.087247364108628e-07,9.999532920065188e-11,1.499449960429615e-06,3.8917128601351336e-13,2.73518715898213e-13,1.6734752838836663e-13
2014-05-24 00:00:00,1.991324806952712e-12,0.00048343256379347404,1.904366262128159e-08,4.2620784882877884e-05,2.556816015369839e-08,5.7666236558907906e-05,1.9815442149158165e-08,5.135607076841158e-14,6.615943514412709e-12,3.844286602258707e-08,2.1204336056603285e-08,3.609425215833096e-14,4.6498404161668805e-12,5.142239916877288e-08,1.9459064670843205e-08,2.2083621838773836e-14,2.8449215933561104e-12,3.146187410406149e-08,1.12228545123172e-06,5.806077227689911e-10,5.441455577790985e-06,3.074760965999458e-07,9.94352424218971e-11,1.4910513471648316e-06,2.1480336085755567e-13,1.50968844680743e-13,9.236758419987381e-14
2014-05-25 00:00:00,2.0020922816715547e-12,0.0004834192900675836,1.914554048325133e-08,4.261717749822062e-05,2.570803840339883e-08,5.766830134239621e-05,1.9922588040998023e-08,5.135466067224258e-14,6.615761858836953e-12,3.844181048743235e-08,2.1318991963877765e-08,3.609326110964031e-14,4.649712744363737e-12,5.142098725140878e-08,1.956428356138486e-08,2.2083015483379293e-14,2.8448434796495917e-12,3.146101024770564e-08,1.1282893405341622e-06,5.805585806568325e-10,5.440995017915834e-06,3.0915823633775196e-07,9.943880277642971e-11,1.4911047353931185e-06,2.1479746294925215e-13,1.5096469949232964e-13,9.236504804057145e-14
2014-05-26 00:00:00,2.0024805880470977e-12,0.0004834443669382173,1.9151318882197708e-08,4.262398442885855e-05,2.570995362969887e-08,5.766440525795164e-05,1.9926452032695334e-08,5.135732464161363e-14,6.616105044571751e-12,3.84438046161904e-08,2.132312678851872e-08,3.6095133409852965e-14,4.649953943354696e-12,5.142365466140184e-08,1.9568078059825006e-08,2.2084161016736903e-14,2.8449910529330308e-12,3.146264225474426e-08,1.1286298744533928e-06,5.806513090405917e-10,5.441864068328424e-06,3.091812683550461e-07,9.943208466676346e-11,1.4910039959950515e-06,2.1480860534323872e-13,1.509725306283993e-13,9.23698393809426e-14
2014-05-27 00:00:00,1.9880689236954924e-12,0.0004834489964512294,1.901386839887158e-08,4.262524393763224e-05,2.5524357976053326e-08,5.766368433682654e-05,1.9783043232566266e-08,5.135781644463988e-14,6.6161684010745605e-12,3.844417275801989e-08,2.116966625160408e-08,3.609547906056529e-14,4.649998471792214e-12,5.142414709961123e-08,1.942724844345442e-08,2.2084372496935614e-14,2.845018296860149e-12,3.1462943544244517e-08,1.1205296113491047e-06,5.806684668785552e-10,5.4420248715858205e-06,3.069493429139581e-07,9.943084156558118e-11,1.490985355444203e-06,2.1481066237255075e-13,1.5097397635689017e-13,9.237072392403085e-14
2014-05-28 00:00:00,1.9881337449466406e-12,0.0004834474070454656,1.9014353469429607e-08,4.262480144033232e-05,2.55253862589882e-08,5.766393767019883e-05,1.978368826131681e-08,5.1357647598680793e-14,6.61614664950145e-12,3.8444046367459103e-08,2.1170356491382207e-08,3.609536039166143e-14,4.649983184275996e-12,5.142397803558085e-08,1.942788187146864e-08,2.2084299891491824e-14,2.8450089434671073e-12,3.146284010544499e-08,1.120558197637411e-06,5.80662438895956e-10,5.441968377332899e-06,3.0696170877920296e-07,9.943127839424891e-11,1.4909919057774409e-06,2.148099561526445e-13,1.5097348000896082e-13,9.23704202424385e-14
2014-05-29 00:00:00,1.9976792234969038e-12,0.0004834540833622785,1.910619055616279e-08,4.262660574316588e-05,2.5647125893031923e-08,5.766290498477833e-05,1.987867421104152e-08,5.13583568380337e-14,6.6162380172292934e-12,3.844457727243322e-08,2.1272000148054484e-08,3.6095858861728587e-14,4.65004739966005e-12,5.14246881909445e-08,1.9521159514460467e-08,2.2084604871476232e-14,2.8450482324999263e-12,3.146327460128738e-08,1.12597036169292e-06,5.806870182687256e-10,5.442198735214496e-06,3.08425718205468e-07,9.942949771058962e-11,1.4909652040698334e-06,2.1481292263731486e-13,1.5097556492402774e-13,9.237169586038728e-14
2014-05-30 00:00:00,1.9788713257607016e-12,0.0004834524978963991,1.892618882458686e-08,4.26261971264984e-05,2.5405847749481e-08,5.766313874472771e-05,1.969151900249003e-08,5.135818841061693e-14,6.616216319574878e-12,3.844445119517457e-08,2.1071726951675762e-08,3.609574048698611e-14,4.6500321500391575e-12,5.1424519545997035e-08,1.9337370261650716e-08,2.2084532446009805e-14,2.8450389022924607e-12,3.1463171418896227e-08,1.1153624587615575e-06,5.806814518298758e-10,5.442146566549596e-06,3.055241695086531e-07,9.942990078834572e-11,1.4909712483014017e-06,2.1481221816801552e-13,1.5097506980646616e-13,9.237139293157341e-14
2014-05-31 00:00:00,1.8954560732951564e-12,0.00046188088881694286,1.9074783796683993e-08,4.2850220413026655e-05,2.5547925504353285e-08,5.783626568369883e-05,2.8291003677108893e-08,7.359678587003512e-14,9.481102640312834e-12,5.5091274245907364e-08,3.027396233868554e-08,5.172554884922516e-14,6.6635415116095624e-12,7.369183903522967e-08,2.7782194614280297e-08,3.164735080750685e-14,4.076968549004605e-12,4.508703210469996e-08,1.1241194914094907e-06,5.837332410119807e-10,5.470747934764283e-06,3.072327599281126e-07,9.97284276243873e-11,1.4954477179132124e-06,3.078280078023648e-13,2.1634875037693381e-13,1.3236910873391575e-13
2014-06-01 00:00:00,1.849997291712337e-12,0.00044853562335847477,1.9232865999619296e-08,4.2987978361466617e-05,2.5724849148036926e-08,5.794380617452328e-05,3.3748093809507924e-08,8.735128948468542e-14,1.1253025951846319e-11,6.538728271683629e-08,3.611354806115092e-08,6.139253688689308e-14,7.908890812184423e-12,8.746410713631502e-08,3.314113987533694e-08,3.756192433038659e-14,4.8389132179351965e-12,5.351334772061661e-08,1.1334356277001377e-06,5.856098683185133e-10,5.488335685881106e-06,3.093603980150564e-07,9.991386221165011e-11,1.4982283466361355e-06,3.6535798544955595e-13,2.5678216922676707e-13,1.5710757201088306e-13
2014-06-02 00:00:00,1.7130121147551383e-12,0.0004196227659996195,1.9170675898966396e-08,4.3292553288023285e-05,2.556224343704095e-08,5.817359572941779e-05,4.4806770289646766e-08,1.1717540758470803e-13,1.5095116629046043e-11,8.77122884894001e-08,4.7947343676762794e-08,8.2353627231137e-14,1.0609202336081572e-11,1.1732674426663266e-07,4.400092787204821e-08,5.038659210463814e-14,6.491050469014491e-12,7.178426749481249e-08,1.1297706265624156e-06,5.897589837091979e-10,5.527221195322602e-06,3.074049436921269e-07,1.0031009372354377e-10,1.5041699174032834e-06,4.901011892547414e-13,3.444546213013495e-13,2.1074839185111965e-13
2014-06-03 00:00:00,1.760030040486701e-12,0.00042991197894541073,1.917674870775672e-08,4.318288070877308e-05,2.559954248675902e-08,5.809249159973683e-05,4.0862710598190205e-08,1.0655672451123844e-13,1.3727165258149171e-11,7.97636155356119e-08,4.3726838956483256e-08,7.489056748555069e-14,9.647773998930508e-12,1.0669434674321253e-07,4.012780144751471e-08,4.582045264124816e-14,5.902817757346443e-12,6.527902546578402e-08,1.1301285107094429e-06,5.882649533513887e-10,5.513219142809215e-06,3.078534924396808e-07,1.0017024397302281e-10,1.5020728424242718e-06,4.4568718370614186e-13,3.132394155496918e-13,1.9164992718657281e-13
