new_datetime,air_fugacity,aerosol_fugacity,fw_fugacity,fwSusSed_fugacity,sw_fugacity,swSusSed_fugacity,urban_fugacity,urban_air_fugacity,urban_water_fugacity,urban_solid_fugacity,natural_fugacity,natural_air_fugacity,natural_water_fugacity,natural_solid_fugacity,agricultural_fugacity,agricultural_air_fugacity,agricultural_water_fugacity,agricultural_solid_fugacity,fw_sed_fugacity,fw_sed_water_fugacity,fw_sed_solid_fugacity,sw_sed_fugacity,sw_sed_water_fugacity,sw_sed_solid_fugacity,deep_urban_fugacity,deep_natural_fugacity,deep_agricultural_fugacity
2005-01-31 00:00:00,4.508454946995436e-09,4.508454946995436e-09,3.2661075085310766e-07,3.2661075085310766e-07,4.538051790310351e-07,4.538051790310351e-07,1.2030498459659504e-10,1.2030498459659504e-10,1.2030498459659504e-10,1.2030498459659504e-10,8.455316742425951e-11,8.455316742425951e-11,8.455316742425951e-11,8.455316742425951e-11,5.1732341384358e-11,5.1732341384358e-11,5.1732341384358e-11,5.1732341384358e-11,1.0424713534018682e-08,1.0424713534018682e-08,1.0424713534018682e-08,1.8334136660859009e-09,1.8334136660859009e-09,1.8334136660859009e-09,1.512602816040041e-14,1.0630927685988811e-14,6.504342735316668e-15
2005-02-01 00:00:00,4.5597460065567514e-09,4.5597460065567514e-09,3.308511383753294e-07,3.308511383753294e-07,4.5818103592649415e-07,4.5818103592649415e-07,1.216736508476751e-10,1.216736508476751e-10,1.216736508476751e-10,1.216736508476751e-10,8.551509819598563e-11,8.551509819598563e-11,8.551509819598563e-11,8.551509819598563e-11,5.232088150162365e-11,5.232088150162365e-11,5.232088150162365e-11,5.232088150162365e-11,1.0560057594423696e-08,1.0560057594423696e-08,1.0560057594423696e-08,1.8510925208096422e-09,1.8510925208096422e-09,1.8510925208096422e-09,1.5298111506119167e-14,1.0751871901145594e-14,6.578340287597116e-15
2005-02-02 00:00:00,4.5631889493484694e-09,4.5631889493484694e-09,3.315692559896449e-07,3.315692559896449e-07,4.578245708249782e-07,4.578245708249782e-07,1.2176552338147977e-10,1.2176552338147977e-10,1.2176552338147977e-10,1.2176552338147977e-10,8.55796683695202e-11,8.55796683695202e-11,8.55796683695202e-11,8.55796683695202e-11,5.236038760603459e-11,5.236038760603459e-11,5.236038760603459e-11,5.236038760603459e-11,1.0582978365994806e-08,1.0582978365994806e-08,1.0582978365994806e-08,1.8496523697959454e-09,1.8496523697959454e-09,1.8496523697959454e-09,1.530966270275625e-14,1.0759990353315145e-14,6.583307417178916e-15
2005-02-03 00:00:00,1.0859052368467661e-09,1.0859052368467661e-09,3.602168538995321e-07,3.602168538995321e-07,4.792421055817234e-07,4.792421055817234e-07,1.017341031359098e-09,1.017341031359098e-09,1.017341031359098e-09,1.017341031359098e-09,7.150111596831478e-10,7.150111596831478e-10,7.150111596831478e-10,7.150111596831478e-10,4.374667742576085e-10,4.374667742576085e-10,4.374667742576085e-10,4.374667742576085e-10,1.1497348149807098e-08,1.1497348149807098e-08,1.1497348149807098e-08,1.936181133087563e-09,1.936181133087563e-09,1.936181133087563e-09,1.27910985074047e-13,8.989884311638041e-14,5.5002997330896986e-14
2005-02-04 00:00:00,4.537967890513312e-09,4.537967890513312e-09,3.3024601394815537e-07,3.3024601394815537e-07,4.545300378548636e-07,4.545300378548636e-07,1.210925169678977e-10,1.210925169678977e-10,1.210925169678977e-10,1.210925169678977e-10,8.510666366272422e-11,8.510666366272422e-11,8.510666366272422e-11,8.510666366272422e-11,5.207098814633609e-11,5.207098814633609e-11,5.207098814633609e-11,5.207098814633609e-11,1.054074332265141e-08,1.054074332265141e-08,1.054074332265141e-08,1.8363421608122674e-09,1.8363421608122674e-09,1.8363421608122674e-09,1.5225045145153714e-14,1.0700519147371425e-14,6.5469210247805966e-15
2005-02-05 00:00:00,4.533763172081401e-09,4.533763172081401e-09,3.3002823320372905e-07,3.3002823320372905e-07,4.539765856884633e-07,4.539765856884633e-07,1.2098031698095512e-10,1.2098031698095512e-10,1.2098031698095512e-10,1.2098031698095512e-10,8.502780687792212e-11,8.502780687792212e-11,8.502780687792212e-11,8.502780687792212e-11,5.202274103465326e-11,5.202274103465326e-11,5.202274103465326e-11,5.202274103465326e-11,1.0533792229131252e-08,1.0533792229131252e-08,1.0533792229131252e-08,1.8341061643708652e-09,1.8341061643708652e-09,1.8341061643708652e-09,1.5210938163902893e-14,1.0690604429776394e-14,6.540854882364168e-15
2005-02-06 00:00:00,4.159950033890344e-09,4.159950033890344e-09,3.312721618077658e-07,3.312721618077658e-07,4.535651621499932e-07,4.535651621499932e-07,2.1043512246463545e-10,2.1043512246463545e-10,2.1043512246463545e-10,2.1043512246463545e-10,1.4789874419052508e-10,1.4789874419052508e-10,1.4789874419052508e-10,1.4789874419052508e-10,9.048919819160857e-11,9.048919819160857e-11,9.048919819160857e-11,9.048919819160857e-11,1.0573495757934222e-08,1.0573495757934222e-08,1.0573495757934222e-08,1.8324439763376854e-09,1.8324439763376854e-09,1.8324439763376854e-09,2.645815216227934e-14,1.859541046462222e-14,1.1377268902431363e-14
2005-02-07 00:00:00,2.8758318933209115e-10,2.8758318933209115e-10,3.6389592924721776e-07,3.6389592924721776e-07,4.804234459150738e-07,4.804234459150738e-07,1.2128658859105831e-09,1.2128658859105831e-09,1.2128658859105831e-09,1.2128658859105831e-09,8.524306175545853e-10,8.524306175545853e-10,8.524306175545853e-10,8.524306175545853e-10,5.215444087687778e-10,5.215444087687778e-10,5.215444087687778e-10,5.215444087687778e-10,1.1614776331425475e-08,1.1614776331425475e-08,1.1614776331425475e-08,1.9409538540954812e-09,1.9409538540954812e-09,1.9409538540954812e-09,1.524944590333433e-13,1.0717668573046888e-13,6.557413593783205e-14
2005-02-08 00:00:00,2.6534615807070852e-09,2.6534615807070852e-09,3.439752278662417e-07,3.439752278662417e-07,4.63121218950094e-07,4.63121218950094e-07,5.993237818649709e-10,5.993237818649709e-10,5.993237818649709e-10,5.993237818649709e-10,4.2121882347012466e-10,4.2121882347012466e-10,4.2121882347012466e-10,4.2121882347012466e-10,2.5771519432188753e-10,2.5771519432188753e-10,2.5771519432188753e-10,2.5771519432188753e-10,1.097895033748321e-08,1.097895033748321e-08,1.097895033748321e-08,1.8710513037564845e-09,1.8710513037564845e-09,1.8710513037564845e-09,7.535338982075555e-14,5.296013134338709e-14,3.2402707998736274e-14
2005-02-09 00:00:00,3.988406042900654e-09,3.988406042900654e-09,3.342001691914892e-07,3.342001691914892e-07,4.558274568765173e-07,4.558274568765173e-07,2.5895513949946507e-10,2.5895513949946507e-10,2.5895513949946507e-10,2.5895513949946507e-10,1.819997512064055e-10,1.819997512064055e-10,1.819997512064055e-10,1.819997512064055e-10,1.1135328868326483e-10,1.1135328868326483e-10,1.1135328868326483e-10,1.1135328868326483e-10,1.0666951463605512e-08,1.0666951463605512e-08,1.0666951463605512e-08,1.8415838501425184e-09,1.8415838501425184e-09,1.8415838501425184e-09,3.255860715566882e-14,2.2882953446734207e-14,1.400052529846658e-14
2005-02-10 00:00:00,1.8785854103174486e-09,1.8785854103174486e-09,3.5459760538480384e-07,3.5459760538480384e-07,4.732055613031722e-07,4.732055613031722e-07,8.134513008759019e-10,8.134513008759019e-10,8.134513008759019e-10,8.134513008759019e-10,5.717126706351656e-10,5.717126706351656e-10,5.717126706351656e-10,5.717126706351656e-10,3.4979215979761904e-10,3.4979215979761904e-10,3.4979215979761904e-10,3.4979215979761904e-10,1.1317993808624227e-08,1.1317993808624227e-08,1.1317993808624227e-08,1.9117929522389895e-09,1.9117929522389895e-09,1.9117929522389895e-09,1.0227578953126339e-13,7.18818258834638e-14,4.397960796992459e-14
2005-02-11 00:00:00,5.778968237332218e-10,5.778968237332218e-10,3.6493053385134583e-07,3.6493053385134583e-07,4.814848595342563e-07,4.814848595342563e-07,1.1480620634097764e-09,1.1480620634097764e-09,1.1480620634097764e-09,1.1480620634097764e-09,8.068849697826656e-10,8.068849697826656e-10,8.068849697826656e-10,8.068849697826656e-10,4.93678119771157e-10,4.93678119771157e-10,4.93678119771157e-10,4.93678119771157e-10,1.1647798687826298e-08,1.1647798687826298e-08,1.1647798687826298e-08,1.945242060411094e-09,1.945242060411094e-09,1.945242060411094e-09,1.4434663001914534e-13,1.0145020022289145e-13,6.207048832491513e-14
2005-02-12 00:00:00,7.242420412240792e-10,7.242420412240792e-10,3.6343503824497e-07,3.6343503824497e-07,4.811904976221463e-07,4.811904976221463e-07,1.1105857157561355e-09,1.1105857157561355e-09,1.1105857157561355e-09,1.1105857157561355e-09,7.805457128663084e-10,7.805457128663084e-10,7.805457128663084e-10,7.805457128663084e-10,4.775629170872611e-10,4.775629170872611e-10,4.775629170872611e-10,4.775629170872611e-10,1.1600065680731062e-08,1.1600065680731062e-08,1.1600065680731062e-08,1.9440528118582456e-09,1.9440528118582456e-09,1.9440528118582456e-09,1.3963470314546885e-13,9.813854740005305e-14,6.004431284744397e-14
2005-02-13 00:00:00,2.008349790523101e-09,2.008349790523101e-09,3.525132880444058e-07,3.525132880444058e-07,4.703418795276047e-07,4.703418795276047e-07,7.755552150774141e-10,7.755552150774141e-10,7.755552150774141e-10,7.755552150774141e-10,5.450784118969426e-10,5.450784118969426e-10,5.450784118969426e-10,5.450784118969426e-10,3.3349646553164956e-10,3.3349646553164956e-10,3.3349646553164956e-10,3.3349646553164956e-10,1.1251466876700269e-08,1.1251466876700269e-08,1.1251466876700269e-08,1.9002234207632638e-09,1.9002234207632638e-09,1.9002234207632638e-09,9.751108869298155e-14,6.853308227939242e-14,4.19307391621453e-14
2005-02-14 00:00:00,9.672979194700133e-11,9.672979194700133e-11,3.6468879770604224e-07,3.6468879770604224e-07,4.855494565475962e-07,4.855494565475962e-07,1.2654899464953815e-09,1.2654899464953815e-09,1.2654899464953815e-09,1.2654899464953815e-09,8.894160427228853e-10,8.894160427228853e-10,8.894160427228853e-10,8.894160427228853e-10,5.441732788553543e-10,5.441732788553543e-10,5.441732788553543e-10,5.441732788553543e-10,1.1640082989371715e-08,1.1640082989371715e-08,1.1640082989371715e-08,1.9616633972660426e-09,1.9616633972660426e-09,1.9616633972660426e-09,1.5911091823484189e-13,1.1182688858362585e-13,6.841927928177033e-14
2005-02-15 00:00:00,2.108850376523126e-11,2.108850376523126e-11,2.9114577042165837e-07,2.9114577042165837e-07,5.251129566798847e-07,5.251129566798847e-07,1.194960650707198e-09,1.194960650707198e-09,1.194960650707198e-09,1.194960650707198e-09,8.398463979148162e-10,8.398463979148162e-10,8.398463979148162e-10,8.398463979148162e-10,5.138449793293848e-10,5.138449793293848e-10,5.138449793293848e-10,5.138449793293848e-10,9.292747545386199e-09,9.292747545386199e-09,9.292747545386199e-09,2.1215034898264867e-09,2.1215034898264867e-09,2.1215034898264867e-09,1.5024322154045685e-13,1.0559446317097906e-13,6.460608139786606e-14
2005-02-16 00:00:00,6.047279666362882e-11,6.047279666362882e-11,2.9304893572227865e-07,2.9304893572227865e-07,5.258556680716404e-07,5.258556680716404e-07,1.1902149110128855e-09,1.1902149110128855e-09,1.1902149110128855e-09,1.1902149110128855e-09,8.365109806478534e-10,8.365109806478534e-10,8.365109806478534e-10,8.365109806478534e-10,5.11804264002329e-10,5.11804264002329e-10,5.11804264002329e-10,5.11804264002329e-10,9.353492493355697e-09,9.353492493355697e-09,9.353492493355697e-09,2.124504110530089e-09,2.124504110530089e-09,2.124504110530089e-09,1.4964653643635407e-13,1.0517509887218511e-13,6.434950086125808e-14
2005-02-17 00:00:00,2.6230901912921273e-10,2.6230901912921273e-10,3.447156721928565e-07,3.447156721928565e-07,4.975175396142698e-07,4.975175396142698e-07,1.2042250052996525e-09,1.2042250052996525e-09,1.2042250052996525e-09,1.2042250052996525e-09,8.463576038100677e-10,8.463576038100677e-10,8.463576038100677e-10,8.463576038100677e-10,5.178287440594139e-10,5.178287440594139e-10,5.178287440594139e-10,5.178287440594139e-10,1.1002583729748124e-08,1.1002583729748124e-08,1.1002583729748124e-08,2.010015527354426e-09,2.010015527354426e-09,2.010015527354426e-09,1.5140803519238739e-13,1.064131215504302e-13,6.510696286751496e-14
2005-02-18 00:00:00,4.453636580192812e-11,4.453636580192812e-11,3.3037669999794427e-07,3.3037669999794427e-07,5.08974748636078e-07,5.08974748636078e-07,1.2427426476200113e-09,1.2427426476200113e-09,1.2427426476200113e-09,1.2427426476200113e-09,8.734287070633676e-10,8.734287070633676e-10,8.734287070633676e-10,8.734287070633676e-10,5.343917138193036e-10,5.343917138193036e-10,5.343917138193036e-10,5.343917138193036e-10,1.0544914540617703e-08,1.0544914540617703e-08,1.0544914540617703e-08,2.0563036804350886e-09,2.0563036804350886e-09,2.0563036804350886e-09,1.562508847581274e-13,1.0981678991475923e-13,6.718943640631333e-14
2005-02-19 00:00:00,8.047143813499929e-11,8.047143813499929e-11,3.245514719284199e-07,3.245514719284199e-07,5.083687990200195e-07,5.083687990200195e-07,1.2226610972395853e-09,1.2226610972395853e-09,1.2226610972395853e-09,1.2226610972395853e-09,8.593149220265426e-10,8.593149220265426e-10,8.593149220265426e-10,8.593149220265426e-10,5.257564471818411e-10,5.257564471818411e-10,5.257564471818411e-10,5.257564471818411e-10,1.0358985774536063e-08,1.0358985774536063e-08,1.0358985774536063e-08,2.053855589583826e-09,2.053855589583826e-09,2.053855589583826e-09,1.5372601766656527e-13,1.080422540496601e-13,6.610371841408872e-14
2005-02-20 00:00:00,1.0227379218678906e-10,1.0227379218678906e-10,2.981899072641801e-07,2.981899072641801e-07,5.215798343082768e-07,5.215798343082768e-07,1.1847006767977491e-09,1.1847006767977491e-09,1.1847006767977491e-09,1.1847006767977491e-09,8.326354473906707e-10,8.326354473906707e-10,8.326354473906707e-10,8.326354473906707e-10,5.09433088378582e-10,5.09433088378582e-10,5.09433088378582e-10,5.09433088378582e-10,9.517581261012238e-09,9.517581261012238e-09,9.517581261012238e-09,2.107229358240128e-09,2.107229358240128e-09,2.107229358240128e-09,1.4895322798948562e-13,1.0468782541979011e-13,6.405137132507702e-14
2005-02-21 00:00:00,6.922739415824632e-11,6.922739415824632e-11,2.8880491633670146e-07,2.8880491633670146e-07,5.296244115094462e-07,5.296244115094462e-07,1.184922225216937e-09,1.184922225216937e-09,1.184922225216937e-09,1.184922225216937e-09,8.327911568206907e-10,8.327911568206907e-10,8.327911568206907e-10,8.327911568206907e-10,5.095283564050313e-10,5.095283564050313e-10,5.095283564050313e-10,5.095283564050313e-10,9.218032511674437e-09,9.218032511674437e-09,9.218032511674437e-09,2.1397301723780344e-09,2.1397301723780344e-09,2.1397301723780344e-09,1.4898108342406105e-13,1.0470740287313689e-13,6.406334943933135e-14
2005-02-22 00:00:00,6.206651792810525e-10,6.206651792810525e-10,2.9584434445245595e-07,2.9584434445245595e-07,5.185600283102782e-07,5.185600283102782e-07,1.0550073792230226e-09,1.0550073792230226e-09,1.0550073792230226e-09,1.0550073792230226e-09,7.414839532076898e-10,7.414839532076898e-10,7.414839532076898e-10,7.414839532076898e-10,4.5366367892396527e-10,4.5366367892396527e-10,4.5366367892396527e-10,4.5366367892396527e-10,9.442715934857473e-09,9.442715934857473e-09,9.442715934857473e-09,2.0950290708888893e-09,2.0950290708888893e-09,2.0950290708888893e-09,1.3264680080437278e-13,9.32272855884807e-14,5.703944525461472e-14
2005-02-23 00:00:00,4.012634267575805e-09,4.012634267575805e-09,2.86864536488759e-07,2.86864536488759e-07,4.834424305416998e-07,4.834424305416998e-07,1.9914666474787484e-10,1.9914666474787484e-10,1.9914666474787484e-10,1.9914666474787484e-10,1.3996495110217166e-10,1.3996495110217166e-10,1.3996495110217166e-10,1.3996495110217166e-10,8.563504896192756e-11,8.563504896192756e-11,8.563504896192756e-11,8.563504896192756e-11,9.156099755299614e-09,9.156099755299614e-09,9.156099755299614e-09,1.95315082303263e-09,1.95315082303263e-09,1.95315082303263e-09,2.5038846637377242e-14,1.7597889222458987e-14,1.0766953393151801e-14
2005-02-24 00:00:00,1.5282304460627404e-09,1.5282304460627404e-09,3.330598694788053e-07,3.330598694788053e-07,4.855422475727442e-07,4.855422475727442e-07,8.70679077292744e-10,8.70679077292744e-10,8.70679077292744e-10,8.70679077292744e-10,6.119336953659088e-10,6.119336953659088e-10,6.119336953659088e-10,6.119336953659088e-10,3.744006735361891e-10,3.744006735361891e-10,3.744006735361891e-10,3.744006735361891e-10,1.0630555546396408e-08,1.0630555546396408e-08,1.0630555546396408e-08,1.961634272360416e-09,1.961634272360416e-09,1.961634272360416e-09,1.0947107707933023e-13,7.693884288701865e-14,4.7073653266911794e-14
2005-02-25 00:00:00,4.470997224924495e-09,4.470997224924495e-09,3.1627837157769435e-07,3.1627837157769435e-07,4.6146306481880007e-07,4.6146306481880007e-07,1.1930545133525663e-10,1.1930545133525663e-10,1.1930545133525663e-10,1.1930545133525663e-10,8.385067198339763e-11,8.385067198339763e-11,8.385067198339763e-11,8.385067198339763e-11,5.130253212854065e-11,5.130253212854065e-11,5.130253212854065e-11,5.130253212854065e-11,1.0094926183817657e-08,1.0094926183817657e-08,1.0094926183817657e-08,1.8643522121963517e-09,1.8643522121963517e-09,1.8643522121963517e-09,1.500035615845504e-14,1.0542602452777073e-14,6.450302523027097e-15
2005-02-26 00:00:00,1.7472305498614354e-09,1.7472305498614354e-09,3.2648690198389144e-07,3.2648690198389144e-07,4.866026115616232e-07,4.866026115616232e-07,8.083575216172217e-10,8.083575216172217e-10,8.083575216172217e-10,8.083575216172217e-10,5.681326429918758e-10,5.681326429918758e-10,5.681326429918758e-10,5.681326429918758e-10,3.47601783992076e-10,3.47601783992076e-10,3.47601783992076e-10,3.47601783992076e-10,1.042076054416848e-08,1.042076054416848e-08,1.042076054416848e-08,1.9659182380753672e-09,1.9659182380753672e-09,1.9659182380753672e-09,1.016353451742152e-13,7.143170655441859e-14,4.370421051879154e-14
2005-02-27 00:00:00,5.620498106608995e-11,5.620498106608995e-11,3.191573375123231e-07,3.191573375123231e-07,5.109811996254538e-07,5.109811996254538e-07,1.221515448672982e-09,1.221515448672982e-09,1.221515448672982e-09,1.221515448672982e-09,8.585097333189738e-10,8.585097333189738e-10,8.585097333189738e-10,8.585097333189738e-10,5.252638068897305e-10,5.252638068897305e-10,5.252638068897305e-10,5.252638068897305e-10,1.0186816591785886e-08,1.0186816591785886e-08,1.0186816591785886e-08,2.064409922572095e-09,2.064409922572095e-09,2.064409922572095e-09,1.535819744871536e-13,1.0794101712164778e-13,6.604177841254679e-14
2005-02-28 00:00:00,7.439402316276551e-11,7.439402316276551e-11,2.950967212299563e-07,2.950967212299563e-07,5.230019840854365e-07,5.230019840854365e-07,1.1872230329825188e-09,1.1872230329825188e-09,1.1872230329825188e-09,1.1872230329825188e-09,8.344082185315306e-10,8.344082185315306e-10,8.344082185315306e-10,8.344082185315306e-10,5.10517726655882e-10,5.10517726655882e-10,5.10517726655882e-10,5.10517726655882e-10,9.418853407657798e-09,9.418853407657798e-09,9.418853407657798e-09,2.112974971020998e-09,2.112974971020998e-09,2.112974971020998e-09,1.4927036556121073e-13,1.0491071715024093e-13,6.418774363900322e-14
2005-03-01 00:00:00,1.4650531475247262e-10,1.4650531475247262e-10,3.377896875573089e-07,3.377896875573089e-07,4.994517416432874e-07,4.994517416432874e-07,1.2208276659088697e-09,1.2208276659088697e-09,1.2208276659088697e-09,1.2208276659088697e-09,8.580263434461399e-10,8.580263434461399e-10,8.580263434461399e-10,8.580263434461399e-10,5.2496805345216e-10,5.2496805345216e-10,5.2496805345216e-10,5.2496805345216e-10,1.078152117875123e-08,1.078152117875123e-08,1.078152117875123e-08,2.0178298772050474e-09,2.0178298772050474e-09,2.0178298772050474e-09,1.5349549908887247e-13,1.0788024018166108e-13,6.600459313015619e-14
2005-03-02 00:00:00,8.772584863477918e-11,8.772584863477918e-11,3.217389241287377e-07,3.217389241287377e-07,5.092560550336703e-07,5.092560550336703e-07,1.2168041059580718e-09,1.2168041059580718e-09,1.2168041059580718e-09,1.2168041059580718e-09,8.551984910566305e-10,8.551984910566305e-10,8.551984910566305e-10,8.551984910566305e-10,5.232378826063463e-10,5.232378826063463e-10,5.232378826063463e-10,5.232378826063463e-10,1.026921529075426e-08,1.026921529075426e-08,1.026921529075426e-08,2.0574401835371557e-09,2.0574401835371557e-09,2.0574401835371557e-09,1.529896141388439e-13,1.0752469236275227e-13,6.578705756399624e-14
2005-03-03 00:00:00,2.4904631205850284e-10,2.4904631205850284e-10,3.4093791246334754e-07,3.4093791246334754e-07,4.965634693837843e-07,4.965634693837843e-07,1.199074973964092e-09,1.199074973964092e-09,1.199074973964092e-09,1.199074973964092e-09,8.427380408865866e-10,8.427380408865866e-10,8.427380408865866e-10,8.427380408865866e-10,5.156141793006491e-10,5.156141793006491e-10,5.156141793006491e-10,5.156141793006491e-10,1.088200575465815e-08,1.088200575465815e-08,1.088200575465815e-08,2.0061609979664786e-09,2.0061609979664786e-09,2.0061609979664786e-09,1.5076051822316247e-13,1.0595803142351234e-13,6.482852412271625e-14
2005-03-04 00:00:00,4.776109367527202e-11,4.776109367527202e-11,2.935469338131464e-07,2.935469338131464e-07,5.245718289868367e-07,5.245718289868367e-07,1.1925254474671515e-09,1.1925254474671515e-09,1.1925254474671515e-09,1.1925254474671515e-09,8.381348799094884e-10,8.381348799094884e-10,8.381348799094884e-10,8.381348799094884e-10,5.127978176861926e-10,5.127978176861926e-10,5.127978176861926e-10,5.127978176861926e-10,9.369387522604504e-09,9.369387522604504e-09,9.369387522604504e-09,2.1193172853639234e-09,2.1193172853639234e-09,2.1193172853639234e-09,1.4993704176819922e-13,1.0537927283923653e-13,6.447442104682968e-14
2005-03-05 00:00:00,5.529730974342091e-10,5.529730974342091e-10,3.1238010201993735e-07,3.1238010201993735e-07,5.11698766932454e-07,5.11698766932454e-07,1.0932612691454993e-09,1.0932612691454993e-09,1.0932612691454993e-09,1.0932612691454993e-09,7.683696850839721e-10,7.683696850839721e-10,7.683696850839721e-10,7.683696850839721e-10,4.701132325262952e-10,4.701132325262952e-10,4.701132325262952e-10,4.701132325262952e-10,9.970501793892172e-09,9.970501793892172e-09,9.970501793892172e-09,2.06730895891584e-09,2.06730895891584e-09,2.06730895891584e-09,1.3745648860037298e-13,9.66076470825391e-14,5.910765890219702e-14
2005-03-06 00:00:00,4.1041991198379414e-09,4.1041991198379414e-09,3.025661248677456e-07,3.025661248677456e-07,4.807407038194862e-07,4.807407038194862e-07,2.0369101983238456e-10,2.0369101983238456e-10,2.0369101983238456e-10,2.0369101983238456e-10,1.431588305377102e-10,1.431588305377102e-10,1.431588305377102e-10,1.431588305377102e-10,8.758916690136205e-11,8.758916690136205e-11,8.758916690136205e-11,8.758916690136205e-11,9.65726072582024e-09,9.65726072582024e-09,9.65726072582024e-09,1.942235604512841e-09,1.942235604512841e-09,1.942235604512841e-09,2.5610211516477194e-14,1.7999457872709665e-14,1.1012645980867474e-14
2005-03-07 00:00:00,3.932357090211346e-09,3.932357090211346e-09,3.089519292541208e-07,3.089519292541208e-07,4.802493638414853e-07,4.802493638414853e-07,2.553160505485561e-10,2.553160505485561e-10,2.553160505485561e-10,2.553160505485561e-10,1.794421140613632e-10,1.794421140613632e-10,1.794421140613632e-10,1.794421140613632e-10,1.0978844419599987e-10,1.0978844419599987e-10,1.0978844419599987e-10,1.0978844419599987e-10,9.861081883691986e-09,9.861081883691986e-09,9.861081883691986e-09,1.9402505468890287e-09,1.9402505468890287e-09,1.9402505468890287e-09,3.2101062007939053e-14,2.2561379975693424e-14,1.3803776328666866e-14
2005-03-08 00:00:00,4.501653751225781e-09,4.501653751225781e-09,3.116268760440615e-07,3.116268760440615e-07,4.748573950993865e-07,4.748573950993865e-07,1.201234994177642e-10,1.201234994177642e-10,1.201234994177642e-10,1.201234994177642e-10,8.442561538007643e-11,8.442561538007643e-11,8.442561538007643e-11,8.442561538007643e-11,5.165430095021505e-11,5.165430095021505e-11,5.165430095021505e-11,5.165430095021505e-11,9.9464604388407e-09,9.9464604388407e-09,9.9464604388407e-09,1.918466509077957e-09,1.918466509077957e-09,1.918466509077957e-09,1.510320990449111e-14,1.061489048006008e-14,6.4945306580494335e-15
2005-03-09 00:00:00,3.492324939063e-09,3.492324939063e-09,3.228183700828073e-07,3.228183700828073e-07,4.823202381454732e-07,4.823202381454732e-07,3.8701309246967025e-10,3.8701309246967025e-10,3.8701309246967025e-10,3.8701309246967025e-10,2.720018868103873e-10,2.720018868103873e-10,2.720018868103873e-10,2.720018868103873e-10,1.664194836730293e-10,1.664194836730293e-10,1.664194836730293e-10,1.664194836730293e-10,1.030366888671593e-08,1.030366888671593e-08,1.030366888671593e-08,1.948617065001017e-09,1.948617065001017e-09,1.948617065001017e-09,4.8659421342925467e-14,3.4198983636230875e-14,2.0924035732338072e-14
2005-03-10 00:00:00,3.910466903128324e-09,3.910466903128324e-09,3.1917371140979505e-07,3.1917371140979505e-07,4.836385254297372e-07,4.836385254297372e-07,2.8380412639224833e-10,2.8380412639224833e-10,2.8380412639224833e-10,2.8380412639224833e-10,1.9946420254326393e-10,1.9946420254326393e-10,1.9946420254326393e-10,1.9946420254326393e-10,1.220386004956009e-10,1.220386004956009e-10,1.220386004956009e-10,1.220386004956009e-10,1.0187339211418386e-08,1.0187339211418386e-08,1.0187339211418386e-08,1.9539430639857743e-09,1.9539430639857743e-09,1.9539430639857743e-09,3.568288730713561e-14,2.5078770882005618e-14,1.534399687545914e-14
2005-03-11 00:00:00,7.055151499041201e-10,7.055151499041201e-10,3.5674488082838014e-07,3.5674488082838014e-07,5.036168926724291e-07,5.036168926724291e-07,1.1304344582681915e-09,1.1304344582681915e-09,1.1304344582681915e-09,1.1304344582681915e-09,7.944958750679041e-10,7.944958750679041e-10,7.944958750679041e-10,7.944958750679041e-10,4.860980740230028e-10,4.860980740230028e-10,4.860980740230028e-10,4.860980740230028e-10,1.1386530227953494e-08,1.1386530227953494e-08,1.1386530227953494e-08,2.0346574613116127e-09,2.0346574613116127e-09,2.0346574613116127e-09,1.4213029914419355e-13,9.989251085394523e-14,6.111744397826428e-14
2005-03-12 00:00:00,4.205212420785894e-09,4.205212420785894e-09,3.2189184802574055e-07,3.2189184802574055e-07,4.747545055642708e-07,4.747545055642708e-07,2.0870430054463649e-10,2.0870430054463649e-10,2.0870430054463649e-10,2.0870430054463649e-10,1.4668228191280668e-10,1.4668228191280668e-10,1.4668228191280668e-10,1.4668228191280668e-10,8.974492753032917e-11,8.974492753032917e-11,8.974492753032917e-11,8.974492753032917e-11,1.0274096293031732e-08,1.0274096293031732e-08,1.0274096293031732e-08,1.918050826118629e-09,1.918050826118629e-09,1.918050826118629e-09,2.6240534736115897e-14,1.8442463828782202e-14,1.128369124212724e-14
2005-03-13 00:00:00,4.511487582334713e-09,4.511487582334713e-09,3.170374331932812e-07,3.170374331932812e-07,4.6880019264209314e-07,4.6880019264209314e-07,1.203859083614033e-10,1.203859083614033e-10,1.203859083614033e-10,1.203859083614033e-10,8.461004254591285e-11,8.461004254591285e-11,8.461004254591285e-11,8.461004254591285e-11,5.176713940907166e-11,5.176713940907166e-11,5.176713940907166e-11,5.176713940907166e-11,1.011915379995244e-08,1.011915379995244e-08,1.011915379995244e-08,1.8939948673325667e-09,1.8939948673325667e-09,1.8939948673325667e-09,1.5136202760808218e-14,1.0638078634011801e-14,6.508717914811607e-15
