new_datetime,air_conc_mass,aerosol_conc_mass,fw_conc_mass,fwSusSed_conc_mass,sw_conc_mass,swSusSed_conc_mass,urban_conc_mass,urban_air_conc_mass,urban_water_conc_mass,urban_solid_conc_mass,natural_conc_mass,natural_air_conc_mass,natural_water_conc_mass,natural_solid_conc_mass,agricultural_conc_mass,agricultural_air_conc_mass,agricultural_water_conc_mass,agricultural_solid_conc_mass,fw_sed_conc_mass,fw_sed_water_conc_mass,fw_sed_solid_conc_mass,sw_sed_conc_mass,sw_sed_water_conc_mass,sw_sed_solid_conc_mass,deep_urban_conc_mass,deep_natural_conc_mass,deep_agricultural_conc_mass 
2013-05-08 00:00:00,5.751858530431672e-13,0.00014102153822579804,5.48967691380657e-09,1.2407983422810755e-05,7.4016374606819665e-09,1.6859061507932264e-05,5.723607698852783e-09,1.4981018324798476e-14,1.929929014082827e-12,1.1214122726390236e-08,6.124783902830664e-09,1.0529011369313088e-14,1.35639941762895e-12,1.500036690358185e-08,5.620669552773214e-09,6.441987061986893e-15,8.298886944617587e-13,9.17770587650481e-09,3.23518886826044e-07,1.6902952442266468e-10,1.5841447028892134e-06,8.901018224141683e-08,2.9070474650004912e-11,4.3591758147175364e-07,6.266003292476715e-14,4.4038942130810116e-14,2.694443813187531e-14
2013-05-09 00:00:00,5.745088869165981e-13,0.00014101329662184558,5.482549766525711e-09,1.2405751129886373e-05,7.393918481580552e-09,1.686033917927944e-05,5.716871287459153e-09,1.4980142801659308e-14,1.9298162248536736e-12,1.121346734878375e-08,6.117575326310857e-09,1.0528396031097319e-14,1.3563201467108895e-12,1.4999490249669858e-08,5.614054294634067e-09,6.441610578318512e-15,8.298401939700573e-13,9.177169511507108e-09,3.2309886816360685e-07,1.689991146938213e-10,1.5838597029104932e-06,8.891735579048834e-08,2.907267776863591e-11,4.359506176762492e-07,6.265637093680772e-14,4.4036368399704346e-14,2.6942863440586365e-14
2013-05-10 00:00:00,5.762361550158196e-13,0.00014101090343974265,5.498837548447893e-09,1.240509938734696e-05,7.416438344820348e-09,1.686071222907134e-05,5.734059131941734e-09,1.4979888568827998e-14,1.9297834733205773e-12,1.121327704141548e-08,6.135967892459718e-09,1.052821735029517e-14,1.356297128164563e-12,1.4999235688486772e-08,5.6309330185515736e-09,6.441501255669378e-15,8.298261104846838e-13,9.177013762805696e-09,3.240587434275002e-07,1.6899023623809418e-10,1.5837764940234184e-06,8.918817385496043e-08,2.9073321027130067e-11,4.359602634660208e-07,6.265530757534342e-14,4.403562104430396e-14,2.6942406184567633e-14
2013-05-11 00:00:00,5.840383929113803e-13,0.00014101175481898075,5.573360207482447e-09,1.2405326521240907e-05,7.516753591787059e-09,1.6860582246293515e-05,5.811698296137175e-09,1.4979979012657564e-14,1.9297951247428665e-12,1.121334474363589e-08,6.219048901521321e-09,1.0528280916341822e-14,1.3563053170576735e-12,1.4999326249128125e-08,5.707175855107884e-09,6.441540147416737e-15,8.298311207122937e-13,9.177069170712429e-09,3.2845052969702364e-07,1.6899333040196956e-10,1.5838054925272587e-06,9.039453913041894e-08,2.9073096894781664e-11,4.3595690255663006e-07,6.265568586827488e-14,4.4035886917456936e-14,2.6942568854295256e-14
2013-05-12 00:00:00,5.828362935941048e-13,0.00014101561161396813,5.562206025945337e-09,1.2406373345231195e-05,7.500810479162787e-09,1.6859983075817876e-05,5.799736345281219e-09,1.498038872820249e-14,1.929847906329574e-12,1.1213651438434873e-08,6.206248519681086e-09,1.0528568874045174e-14,1.3563424131958982e-12,1.4999736493836908e-08,5.695429037976913e-09,6.441716329181041e-15,8.298538173201818e-13,9.177320171591196e-09,3.277931889370848e-07,1.6900759091112762e-10,1.583939142019088e-06,9.020281137183582e-08,2.9072063731096093e-11,4.35941410060532e-07,6.265739955615497e-14,4.403709133752913e-14,2.6943305757148742e-14
2013-05-13 00:00:00,5.81605159385595e-13,0.0001410166583740452,5.550543828746512e-09,1.2406659761835475e-05,7.484838055083317e-09,1.685981912688487e-05,5.787485471590799e-09,1.498049992775465e-14,1.9298622316068956e-12,1.1213734677464293e-08,6.193138963973816e-09,1.0528647027700932e-14,1.3563524813370975e-12,1.499984783700771e-08,5.683398494241286e-09,6.4417641460958035e-15,8.298599773320823e-13,9.177388294916406e-09,3.271059096827771e-07,1.6901149266218228e-10,1.5839757092299727e-06,9.001073112125567e-08,2.9071781030110693e-11,4.359371709027159e-07,6.265786466256154e-14,4.403741822523042e-14,2.6943505757535138e-14
2013-05-14 00:00:00,5.791851626523134e-13,0.0001410257868629953,5.52819547502592e-09,1.2409139373273426e-05,7.452584560352737e-09,1.6858399861453112e-05,5.763404364831085e-09,1.4981469666575825e-14,1.9299871581670594e-12,1.1214460580731842e-08,6.167369976509178e-09,1.0529328582909797e-14,1.356440282656325e-12,1.5000818828284993e-08,5.659750482238554e-09,6.442181143445655e-15,8.299136969969827e-13,9.177982378541753e-09,3.2578887142504345e-07,1.6904527152276162e-10,1.5842922847113224e-06,8.962285891606568e-08,2.906933375748308e-11,4.3590047356021033e-07,6.266192071970982e-14,4.404026891741324e-14,2.6945249902499485e-14
2013-05-15 00:00:00,5.756959794867627e-13,0.00014103922720054904,5.495983186998962e-09,1.2412786513820395e-05,7.406064888160027e-09,1.6856312353076037e-05,5.7286839079154796e-09,1.4982897462256674e-14,1.930171093881636e-12,1.1215529364952387e-08,6.1302159109609234e-09,1.053033207123286e-14,1.3565695569945568e-12,1.500224846802052e-08,5.625654467048162e-09,6.442795109806536e-15,8.299927911858988e-13,9.178857078013207e-09,3.238905295502438e-07,1.6909495521519993e-10,1.5847579202768539e-06,8.90634253418492e-08,2.9065734217892533e-11,4.358464977441421e-07,6.266789265849466e-14,4.404446613618692e-14,2.6947817895646068e-14
2013-05-16 00:00:00,5.761422198799043e-13,0.00014105003192832136,5.501118939980173e-09,1.2415713702809499e-05,7.410501179066057e-09,1.6854636948574377e-05,5.733124394301244e-09,1.498404527149764e-14,1.930318960355646e-12,1.1216388563800934e-08,6.1349676376632534e-09,1.0531138778513103e-14,1.3566734810237688e-12,1.5003397759702616e-08,5.630015092014297e-09,6.44328867921014e-15,8.300563752421911e-13,9.17956025154838e-09,3.2419319091148265e-07,1.691348312648256e-10,1.5851316386139454e-06,8.911677503157925e-08,2.9062845278667114e-11,4.358031775226691e-07,6.267269351804044e-14,4.404784029297948e-14,2.6949882313058135e-14
2013-05-17 00:00:00,4.206400949964704e-13,0.00010318519291679092,5.659313762980515e-09,1.2798163488986321e-05,7.53160545008191e-09,1.716416216198267e-05,2.0611036773016902e-08,5.3976009816874025e-14,6.953457044877218e-12,4.0404035643245354e-08,2.2055695094778677e-08,3.793560682662514e-14,4.887052848760683e-12,5.404572197233044e-08,2.0240350655829414e-08,2.321022171920061e-14,2.9900557724458434e-12,3.306690718524768e-08,3.33515964153383e-07,1.7434480804108205e-10,1.633959540961021e-06,9.057314374601527e-08,2.959656685419429e-11,4.4380643929201424e-07,2.2576159236614352e-13,1.5867054703768458e-13,9.707973287161837e-14
2013-05-18 00:00:00,5.764761657348503e-13,0.00014102743861617485,5.502471418281085e-09,1.2409584046266161e-05,7.417528062673406e-09,1.6858145364206193e-05,5.736447450764222e-09,1.498164513583366e-14,1.9300097629863338e-12,1.121459192919891e-08,6.138523612112154e-09,1.0529451906823478e-14,1.356456169853976e-12,1.5000994524168328e-08,5.633278383851604e-09,6.442256596973863e-15,8.299234172943717e-13,9.178089874921763e-09,3.24272895469918e-07,1.6905132914404672e-10,1.5843490567380057e-06,8.9201278520679e-08,2.9068894921919102e-11,4.3589389313316126e-07,6.266265464241351e-14,4.404078473551876e-14,2.6945565496570542e-14
2013-05-19 00:00:00,5.822783587815541e-13,0.0001410451414978236,5.559302866401345e-09,1.2414378538166478e-05,7.490025190285584e-09,1.685540119954385e-05,5.794184400685088e-09,1.4983525750651212e-14,1.9302520331058956e-12,1.121599967364644e-08,6.200307431003991e-09,1.0530773647066092e-14,1.3566264429814767e-12,1.500287756787443e-08,5.689976944194103e-09,6.443065280072742e-15,8.300275958583308e-13,9.179241981493445e-09,3.276220992794059e-07,1.6911664279398833e-10,1.5849611762652586e-06,9.007311027075022e-08,2.90641630945149e-11,4.3582293843486985e-07,6.267052055538631e-14,4.4046313083814256e-14,2.6948947917478316e-14
2013-05-20 00:00:00,5.859330663421857e-13,0.0001410479828715612,5.594431102781744e-09,1.241514994922058e-05,7.536687551930134e-09,1.685495966604286e-05,5.830551971654394e-09,1.4983827595834346e-14,1.930290918298081e-12,1.1216225621499557e-08,6.239224059287674e-09,1.0530985790946846e-14,1.356653772407404e-12,1.5003179802902583e-08,5.7256904503619826e-09,6.443195076507291e-15,8.300443168781927e-13,9.179426898583256e-09,3.2969228448490784e-07,1.6912715145112994e-10,1.5850596633999895e-06,9.063425979149615e-08,2.906340174795708e-11,4.3581152189096595e-07,6.267178306171809e-14,4.404720040293556e-14,2.6949490807788198e-14
2013-05-21 00:00:00,5.527117235140612e-13,0.00013489880426673133,5.547173688309147e-09,1.2481257851519517e-05,7.454688489122737e-09,1.6903134927141394e-05,8.187116138141225e-09,2.133214854252403e-14,2.7481130796557928e-12,1.5968295785171136e-08,8.76096332450305e-09,1.499273478387742e-14,1.9314383863984143e-12,2.1359699857644603e-08,8.039872196672755e-09,9.173036300732978e-15,1.1817159902084105e-12,1.3068549867075202e-08,3.2690729980101873e-07,1.7002771578180328e-10,1.59349975230706e-06,8.964816022057238e-08,2.914647147908436e-11,4.370571691231658e-07,8.922445063817507e-14,6.270903851942906e-14,3.8367402279493853e-14
2013-05-22 00:00:00,5.716764498344425e-13,0.0001410560918598286,5.458966340080269e-09,1.2417355904454911e-05,7.352335268578184e-09,1.685369701627122e-05,5.688686034633184e-09,1.4984689030926864e-14,1.930401892635256e-12,1.1216870453422122e-08,6.087414527058264e-09,1.0531591227752702e-14,1.3567317677767764e-12,1.5004042350572656e-08,5.586375948959208e-09,6.44356550217532e-15,8.300920369482702e-13,9.17995463292944e-09,3.217090443195142e-07,1.6915720239103292e-10,1.5853413008087608e-06,8.841728680072953e-08,2.9061224531380635e-11,4.3577887409295884e-07,6.267538612452128e-14,4.404973272002521e-14,2.6951040160658125e-14
2013-05-23 00:00:00,5.729580729426221e-13,0.00014106354763724165,5.471804870839293e-09,1.2419374633975168e-05,7.367923606968289e-09,1.6852541583675283e-05,5.701439317507225e-09,1.498548107403926e-14,1.9305039275537026e-12,1.1217463341600646e-08,6.101061706558496e-09,1.0532147894245897e-14,1.3568034803128066e-12,1.5004835416640113e-08,5.598899866131653e-09,6.443906088600885e-15,8.301359129792748e-13,9.18043985620128e-09,3.224656475303872e-07,1.691847028219346e-10,1.5855990348471712e-06,8.860474813591577e-08,2.905923219189162e-11,4.357489985638532e-07,6.267869894654883e-14,4.405206104911716e-14,2.6952464707119352e-14
2013-05-24 00:00:00,5.734235470958806e-13,0.00014105515088663927,5.475572553377794e-09,1.2417098672622639e-05,7.374918327273253e-09,1.6853844258116263e-05,5.706071196808691e-09,1.4984589069341073e-14,1.9303890150884473e-12,1.1216795626633536e-08,6.106018241191567e-09,1.0531520972403531e-14,1.3567227171345692e-12,1.500394225988251e-08,5.603448441843281e-09,6.443522517698003e-15,8.300864994749069e-13,9.179893394233015e-09,3.226876854535488e-07,1.6915369821369858e-10,1.5853084596587832e-06,8.868886483744024e-08,2.90614784239429e-11,4.357826812627085e-07,6.267496802235215e-14,4.404943886800546e-14,2.6950860372561895e-14
2013-05-25 00:00:00,5.736440006533485e-13,0.00014103576563977878,5.476113658151714e-09,1.2411847342576754e-05,7.380083591356206e-09,1.685684990428522e-05,5.70826490458521e-09,1.4982529733284318e-14,1.9301237212132576e-12,1.1215254099430603e-08,6.108365709219437e-09,1.0530073622678384e-14,1.3565362623711128e-12,1.500188026411164e-08,5.605602696145097e-09,6.442636982686546e-15,8.29972420466755e-13,9.178631799045024e-09,3.227195739629935e-07,1.6908216122094188e-10,1.5846380149626674e-06,8.875098097049741e-08,2.906666113003366e-11,4.3586039697708066e-07,6.2666354584846e-14,4.404338514191922e-14,2.6947156508660865e-14
2013-05-26 00:00:00,4.125416805082352e-13,0.00010106093505236064,5.679995351818943e-09,1.2827458742819911e-05,7.547695031781281e-09,1.717742879995884e-05,2.148766475749424e-08,5.6195161392182505e-14,7.239339147080244e-12,4.206519362159035e-08,2.2993767242730717e-08,3.949527865000008e-14,5.087977501485802e-12,5.626773966983143e-08,2.1101212629728907e-08,2.4164478995093597e-14,3.112987923232749e-12,3.442640892351404e-08,3.34734776244487e-07,1.7474388681598024e-10,1.6376997072393667e-06,9.076663290390189e-08,2.96194428288027e-11,4.441494691064622e-07,2.350434788013067e-13,1.651940747235651e-13,1.010710364685958e-13
2013-05-27 00:00:00,2.7215697536410976e-13,6.682291970752659e-05,5.824300518102457e-09,1.3183384552066604e-05,7.6508811790019e-09,1.7452022702598524e-05,3.4905071833576955e-08,9.14931833037583e-14,1.1786605237404437e-11,6.848771985667172e-08,3.735162040128827e-08,6.430355709700237e-14,8.283902860248716e-12,9.161135037537613e-08,3.42773098393294e-08,3.934297991793791e-14,5.06835762415555e-12,5.605076423123125e-08,3.4323900108181314e-07,1.7959253693233345e-10,1.6831412561298292e-06,9.200752288502916e-08,3.0092931526971147e-11,4.512495268332378e-07,3.826819882274167e-13,2.6895788507301027e-13,1.6455706571933603e-13
2013-05-28 00:00:00,5.1595899805534524e-14,1.2615958353999723e-05,6.095995600266739e-09,1.3741269846946652e-05,7.875352293810827e-09,1.788971330595212e-05,5.6450451166347795e-08,1.473556178051297e-13,1.8983080857692316e-11,1.1030384895494129e-07,6.040714751999433e-08,1.0356498747712698e-13,1.334175486885139e-11,1.475459334244328e-07,5.543519905716082e-08,6.33643830366585e-14,8.162913804028736e-12,9.027333724220162e-08,3.5925059737755026e-07,1.8719240895526138e-10,1.7543672567287095e-06,9.470695459094737e-08,3.0847651686414754e-11,4.6256670656812645e-07,6.163337940809195e-13,4.331738593782921e-13,2.6502966896197204e-13
2013-05-29 00:00:00,5.51941810813755e-13,0.00013474156234967018,5.543956826592e-09,1.2476859702352664e-05,7.454938448507105e-09,1.690755002443588e-05,8.238116419198362e-09,2.146992038887516e-14,2.7658615315855703e-12,1.6071425649892377e-08,8.81553829135852e-09,1.508956407179045e-14,1.9439124150728873e-12,2.1497649641794454e-08,8.089955246036566e-09,9.23227956660836e-15,1.1893480012788905e-12,1.3152951972223196e-08,3.267177229756163e-07,1.699678013672945e-10,1.5929382344142838e-06,8.96511661676312e-08,2.915408453476461e-11,4.3717132841570227e-07,8.980069907745357e-14,6.311403945041842e-14,3.8615194846717224e-14
2013-05-30 00:00:00,5.779114759046451e-13,0.00014104643918584527,5.5177175137743334e-09,1.241473454699231e-05,7.433694363395987e-09,1.6855197409925396e-05,5.750730055759836e-09,1.4983663606813315e-14,1.9302697924197984e-12,1.1216102866626176e-08,6.1538073062034086e-09,1.0530870535613094e-14,1.3566389246442004e-12,1.5003015602083225e-08,5.647304118537999e-09,6.4431245595952264e-15,8.300352325401574e-13,9.179326435252299e-09,3.2517138183256973e-07,1.6912149257500994e-10,1.5850066284129931e-06,8.939569028174279e-08,2.9063811695302436e-11,4.35817669133399e-07,6.267109715648695e-14,4.40467183326039e-14,2.6949195861693408e-14
2013-05-31 00:00:00,5.836512654461971e-13,0.00014103970379294778,5.571964175178458e-09,1.2412905199589605e-05,7.508350390484206e-09,1.6856244479851188e-05,5.807846035640092e-09,1.4982948091682142e-14,1.930177616215102e-12,1.121556726388412e-08,6.214926630337921e-09,1.0530367654781646e-14,1.3565741410436338e-12,1.5002299162835904e-08,5.70339287688426e-09,6.442816880963657e-15,8.29995595854239e-13,9.178888094728196e-09,3.283682584041862e-07,1.6909657202902386e-10,1.5847730730560116e-06,9.029348439984728e-08,2.9065617182501123e-11,4.358447427750408e-07,6.266810442256824e-14,4.4044614968949157e-14,2.694790895630647e-14
2013-06-01 00:00:00,5.890090180156177e-13,0.00014103518426355672,5.622738076029968e-09,1.241167933740438e-05,7.577833142285671e-09,1.6856946121732404e-05,5.861160409929095e-09,1.4982467972450147e-14,1.9301157648765645e-12,1.1215207868022359e-08,6.271977888672808e-09,1.0530030215714248e-14,1.3565306704709037e-12,1.5001818423510904e-08,5.75574840089256e-09,6.442610424912833e-15,8.29968999162747e-13,9.178593962980852e-09,3.313604774621027e-07,1.6907987254651198e-10,1.5846165655059104e-06,9.11290660442249e-08,2.9066827040031545e-11,4.35862884830681e-07,6.266609626222611e-14,4.4043203586717663e-14,2.694704542736192e-14
2013-06-02 00:00:00,5.848788645237659e-13,0.00014103298767913558,5.583131385339333e-09,1.241108625409598e-05,7.524965812906961e-09,1.6857285567496158e-05,5.820061731652613e-09,1.4982234624609256e-14,1.9300857038514227e-12,1.121503319422723e-08,6.227998542711363e-09,1.052986621337365e-14,1.3565095428767285e-12,1.5001584774292025e-08,5.715388875606759e-09,6.4425100830175506e-15,8.299560726225856e-13,9.178451008890267e-09,3.290263669699403e-07,1.6907179318452824e-10,1.5845408457253987e-06,9.049329718258946e-08,2.9067412354312868e-11,4.3587166173539235e-07,6.266512025491636e-14,4.4042517625867837e-14,2.6946625734499547e-14
2013-06-03 00:00:00,5.807599795409895e-13,0.00014101505944374876,5.542346567428759e-09,1.2406225192011083e-05,7.474156213279847e-09,1.6860067864762524e-05,5.779075185002724e-09,1.4980330069984187e-14,1.9298403496872304e-12,1.1213607529506607e-08,6.184139187849541e-09,1.0528527647672305e-14,1.3563371022102615e-12,1.4999677759859196e-08,5.6751394652786316e-09,6.441691105563044e-15,8.298505678887241e-13,9.177284236258684e-09,3.2662282681684917e-07,1.690055726727496e-10,1.5839202270890096e-06,8.98822740479862e-08,2.9072209934659354e-11,4.35943602412204e-07,6.265715421062432e-14,4.4036918902930546e-14,2.694320025612739e-14
2013-06-04 00:00:00,5.784554745072915e-13,0.00014104048299974352,5.522427583785986e-09,1.241312269138026e-05,7.441413333673056e-09,1.6856119960998016e-05,5.756143322747881e-09,1.4983030868479434e-14,1.9301882799323024e-12,1.1215629226905833e-08,6.159599997151947e-09,1.0530425832258044e-14,1.3565816357544225e-12,1.5002382046542727e-08,5.652620028806774e-09,6.4428524758108004e-15,8.300001813588264e-13,9.178938805640006e-09,3.254489567483558e-07,1.6909953484197155e-10,1.5848008405389573e-06,8.948851662655197e-08,2.9065402471725986e-11,4.3584152314402544e-07,6.266845064715271e-14,4.404485830371503e-14,2.694805783632553e-14
2013-06-05 00:00:00,5.780738245188651e-13,0.00014106686402107576,5.520931380155118e-09,1.2420275346017921e-05,7.4333071760928985e-09,1.685202604013358e-05,5.752345567986589e-09,1.4985833380556516e-14,1.930549313424994e-12,1.1217727062559808e-08,6.155536052092687e-09,1.0532395503536881e-14,1.3568353785686172e-12,1.5005188178175192e-08,5.648890576042217e-09,6.444057583911607e-15,8.301554293558869e-13,9.180655687029579e-09,3.253607821361293e-07,1.6919697290024137e-10,1.5857140300210623e-06,8.93910340671426e-08,2.9058343228087012e-11,4.357356683738104e-07,6.268017251379854e-14,4.405309670677332e-14,2.6953098355710637e-14
2013-06-06 00:00:00,5.558431917515879e-13,0.00013504338222380523,5.573740646629708e-09,1.2483746465028665e-05,7.487459909709281e-09,1.689988931792282e-05,8.173448755625443e-09,2.1199254293774246e-14,2.7309929840183422e-12,1.586881707265634e-08,8.746337974753236e-09,1.4899333586063887e-14,1.9194059812773257e-12,2.1226633970706697e-08,8.02645061979076e-09,9.115890450397732e-15,1.1743541786008603e-12,1.2987135886979768e-08,3.2847294982326434e-07,1.7006161727438186e-10,1.5938174770955066e-06,9.004226086846458e-08,2.914087499908646e-11,4.3697324878630127e-07,8.866860337721889e-14,6.231837601549757e-14,3.8128382422105844e-14
2013-06-07 00:00:00,5.876911733132061e-13,0.00014104292449895322,5.610797272014241e-09,1.2413775327333395e-05,7.55992556677908e-09,1.685574646732248e-05,5.848046690172762e-09,1.4983290234139897e-14,1.930221692701884e-12,1.1215823376481276e-08,6.257945008731383e-09,1.0530608120533017e-14,1.3566051190332738e-12,1.5002641747184217e-08,5.7428705292360525e-09,6.442964005627581e-15,8.300145491824732e-13,9.179097698827004e-09,3.30656779287578e-07,1.6910842546835456e-10,1.5848841634894191e-06,9.091371416191363e-08,2.9064758447832858e-11,4.3583186587694337e-07,6.26695354773339e-14,4.4045620747833574e-14,2.6948524324106263e-14
2013-06-08 00:00:00,5.900007195908598e-13,0.0001410115325973454,5.63023946472532e-09,1.2405267267986958e-05,7.59351780659945e-09,1.6860616155199986e-05,5.871028717261393e-09,1.4979955405579993e-14,1.929792083562157e-12,1.1213327072429613e-08,6.282537880390825e-09,1.0528264324733516e-14,1.356303179644477e-12,1.4999302611561088e-08,5.765439228335394e-09,6.441529996138301e-15,8.298298129743042e-13,9.177054708490312e-09,3.3180255100458487e-07,1.6899252321606396e-10,1.583797927580952e-06,9.131768577011408e-08,2.9073155364703342e-11,4.359577793247996e-07,6.265558712864152e-14,4.4035817520924624e-14,2.694252639526965e-14
2013-06-09 00:00:00,5.328060781239303e-13,0.0001292273587740746,5.604382127397549e-09,1.2531129102322781e-05,7.523890032306197e-09,1.6953371201726192e-05,1.048263074571806e-08,2.71424977056294e-14,3.4966310501109e-12,2.03176642450164e-08,1.1217373976130569e-08,1.9076384578013705e-14,2.4575143880551975e-12,2.7177553316926903e-08,1.0294102350381464e-08,1.1671544300846156e-14,1.5035861713131618e-12,1.66280993251054e-08,3.30278720527872e-07,1.707070940109958e-10,1.5998668850710525e-06,9.048036012267071e-08,2.9233095064041385e-11,4.383561071043133e-07,1.1352698214645784e-13,7.978942818361036e-14,4.8817732834842943e-14
2013-06-10 00:00:00,3.3249071326749097e-13,8.1015554838506e-05,5.800842266930173e-09,1.3030381017016315e-05,7.660518935709108e-09,1.7341051010032036e-05,2.9539223167142817e-08,7.683908511333621e-14,9.898791694976597e-12,5.751831497449882e-08,3.160967139528135e-08,5.400431287282441e-14,6.95710318479118e-12,7.693832583647827e-08,2.900796508143129e-08,3.3041571769232864e-14,4.256579001895076e-12,4.707333691879756e-08,3.418565540953509e-07,1.775082244471159e-10,1.6636070795183704e-06,9.212342406033856e-08,2.990158043817512e-11,4.4838017898652356e-07,3.213893407459935e-13,2.2587997353218139e-13,1.382006169446454e-13
2013-06-11 00:00:00,4.728213418534267e-13,0.00011486775123964946,5.6643687369577394e-09,1.2686146792509055e-05,7.561197290803643e-09,1.7065536741956053e-05,1.618238160668743e-08,4.196987835950847e-14,5.406767698125217e-12,3.141678065743431e-08,1.731662887971308e-08,2.949741578544505e-14,3.8000032661705564e-12,4.2024084120449534e-08,1.589134412658928e-08,1.804746563440001e-14,2.324963951271306e-12,2.571168333855132e-08,3.338138650280106e-07,1.7281884461191255e-10,1.6196582117028445e-06,9.092900758688728e-08,2.942650473232702e-11,4.4125632376219013e-07,1.755444057832862e-13,1.23376729421122e-13,7.548584257374368e-14
2013-06-12 00:00:00,5.801532198649771e-13,0.00014106639399559626,5.540751837183289e-09,1.2420146669067689e-05,7.46010306534494e-09,1.685209969701825e-05,5.773037389854243e-09,1.4985783448748858e-14,1.9305428809621103e-12,1.1217689685833677e-08,6.177678194629933e-09,1.053236041029028e-14,1.3568308576826967e-12,1.5005138181878635e-08,5.669210258886009e-09,6.444036112737095e-15,8.301526633327929e-13,9.180625097690825e-09,3.2652884581179123e-07,1.6919521998012854e-10,1.5856976016537648e-06,8.971327451708559e-08,2.905847023637852e-11,4.357375728885432e-07,6.267996366760093e-14,4.4052949924762806e-14,2.6953008549765974e-14
2013-06-13 00:00:00,5.805888398334101e-13,0.00014106917768952543,5.545138680758029e-09,1.2420899011741783e-05,7.465366559590969e-09,1.68516690965266e-05,5.777372193625766e-09,1.4986079166483105e-14,1.930580976785968e-12,1.1217911046951617e-08,6.182316831265889e-09,1.0532568247656104e-14,1.3568576323220315e-12,1.5005434281544054e-08,5.6734671019223865e-09,6.444163274307602e-15,8.301690449164129e-13,9.180806260968814e-09,3.2678737227377854e-07,1.6920546887554302e-10,1.5857936543015892e-06,8.977657194073735e-08,2.905772774186476e-11,4.3572643903481046e-07,6.268120054499897e-14,4.4053819231234795e-14,2.6953540419364053e-14
2013-06-14 00:00:00,5.857080217175394e-13,0.00014106893002674946,5.594010026049946e-09,1.2420829722920693e-05,7.531221320152913e-09,1.6851708766773e-05,5.8283125787009724e-09,1.4986052856738986e-14,1.9305775874343618e-12,1.12178913526496e-08,6.236827703940681e-09,1.0532549756550297e-14,1.3568552502061552e-12,1.500540793781986e-08,5.723491332523679e-09,6.444151960855635e-15,8.301675874614703e-13,9.1807901430329e-09,3.29667469495305e-07,1.6920452497869228e-10,1.585784808100304e-06,9.056852429860704e-08,2.9057796146199836e-11,4.357274647714958e-07,6.268109050111566e-14,4.405374188981027e-14,2.6953493099398412e-14
2013-06-15 00:00:00,5.802911661210912e-13,0.00014106803776294297,5.5422034793951704e-09,1.2420592119222963e-05,7.461677056768936e-09,1.685184473868744e-05,5.774410077046299e-09,1.4985958069654666e-14,1.930565376492473e-12,1.1217820399262223e-08,6.179147095515504e-09,1.0532483137962233e-14,1.3568466680695344e-12,1.5005313028314255e-08,5.670558258523962e-09,6.444111201465478e-15,8.301623366348607e-13,9.180732074351457e-09,3.2661439432035214e-07,1.6920128818842108e-10,1.5857544729018823e-06,8.973220293181012e-08,2.9058030605756794e-11,4.3573098053944427e-07,6.268069404196335e-14,4.405346324901081e-14,2.6953322618014935e-14
2013-06-16 00:00:00,5.805510607999161e-13,0.0001410389203587594,5.54230541522377e-09,1.241269755698771e-05,7.468562105528164e-09,1.6856363300606883e-05,5.776996258846049e-09,1.498286486579991e-14,1.9301668946445543e-12,1.1215504964697436e-08,6.18191454665652e-09,1.0530309161677834e-14,1.3565666056721574e-12,1.500221582946416e-08,5.673097928268047e-09,6.4427810930055316e-15,8.299909854721376e-13,9.178837108696952e-09,3.2662040162575726e-07,1.690937433880552e-10,1.5847465630328533e-06,8.981500075162436e-08,2.9065822067913323e-11,4.3584781507277394e-07,6.266775631962838e-14,4.404437031403108e-14,2.6947759268575897e-14
2013-06-17 00:00:00,5.792714282250029e-13,0.0001410215522085585,5.5286742185351304e-09,1.2407993277130674e-05,7.454208430723273e-09,1.685905583416096e-05,5.764262783537632e-09,1.49810198102169e-14,1.9299292054417886e-12,1.1214123838308274e-08,6.168288563063737e-09,1.0529012413300027e-14,1.3563995521205206e-12,1.500036839091875e-08,5.660593462425399e-09,6.441987700731605e-15,8.298887767480176e-13,9.177706786505257e-09,3.258170848462717e-07,1.6902965866454368e-10,1.5841459610041036e-06,8.964238716213091e-08,2.9070464866588162e-11,4.3591743476746284e-07,6.266003913772033e-14,4.4038946497419445e-14,2.6944440803507038e-14
2013-06-18 00:00:00,5.136406933367156e-13,0.0001254265257789572,5.58701801076294e-09,1.2577293860539101e-05,7.484951847514676e-09,1.6980376455749508e-05,1.1925223161229658e-08,3.108785148675086e-14,4.004891074090954e-12,2.3270980270755852e-08,1.2761079846580426e-08,2.1849271835525888e-14,2.814731464693765e-12,3.112800267878976e-08,1.1710749977812818e-08,1.3368085714915047e-14,1.7221430429234702e-12,1.9045111025968937e-08,3.2925541446222404e-07,1.7133598001611788e-10,1.6057608047110567e-06,9.00120995596731e-08,2.927966085610119e-11,4.3905437046940853e-07,1.30028930976979e-13,9.138738521733002e-14,5.591373515985294e-14
